"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"930","chr17",7034129,7034129,0.037838307819105,0.037838307819105,78108,377373,377373,1,1,0.561653763707705,1,0.584378926408187,1
"96","chr1",68297703,68297703,0.0378325237658316,0.0378325237658316,8851,21231,21231,1,13,0.562041633521383,1,0.584727007145234,1
"3349","chr3",46411474,46411474,-0.0378233670925017,0.0378233670925017,125164,84008,84008,1,2,0.562657332640512,1,0.585270496458625,1
"983","chr17",38705895,38705895,0.037818725656295,0.037818725656295,81353,385578,385578,1,1,0.562962676961918,1,0.585544304252627,1
"3639","chr6",31322926,31322926,-0.0378155865572523,0.0378155865572523,155999,155834,155834,1,36,0.563170759096004,1,0.585728218206833,1
"3882","chr8",82634090,82634090,-0.0377968064433983,0.0377968064433983,181585,219773,219773,1,12,0.564401273132559,1,0.586821680979436,1
"1636","chr4",719908,719908,0.0377953693654612,0.0377953693654612,133937,102726,102726,1,8,0.564500893191087,1,0.586913637956539,1
"183","chr1",200880981,200880981,0.0377918602166688,0.0377918602166688,15309,36374,36374,1,1,0.564713396333687,1,0.587100204515854,1
"159","chr1",157789933,157789933,0.0377886062725058,0.0377886062725058,12958,31399,31399,1,2,0.564921773201674,1,0.587282939534456,1
"3058","chr17",57915740,57915740,-0.0377876533327107,0.0377876533327107,83668,391641,391641,1,4,0.56498130944967,1,0.587334812701027,1
"225","chr1",231747906,231747906,0.0377854496265067,0.0377854496265067,18091,42454,42454,1,1,0.565125139593344,1,0.587461253544544,1
"2108","chr7",20833585,20833585,0.037780830813187,0.037780830813187,166660,186118,186118,1,5,0.565426947107938,1,0.587723271982507,1
"884","chr16",85684821,85684821,0.0377783596766421,0.0377783596766421,75484,370311,370311,1,5,0.565592292826383,1,0.587874175739804,1
"1491","chr22",40355732,40355732,0.0377660882070205,0.0377660882070205,121149,450447,450447,1,1,0.566398095311638,1,0.588588610715758,1
"1872","chr5",177398433,177398433,0.0377638670479236,0.0377638670479236,152265,143542,143542,1,2,0.56654723066553,1,0.588720946237294,1
"2466","chr1",168147599,168147599,-0.0377636114207705,0.0377636114207705,13864,33422,33422,1,15,0.566565798901291,1,0.588737451335749,1
"895","chr16",88290370,88290370,0.0377611707833436,0.0377611707833436,76117,371946,371946,1,2,0.566728786748528,1,0.588882755148928,1
"2040","chr6",153552436,153552436,0.037759106873514,0.037759106873514,162622,175617,175617,1,2,0.566866132746381,1,0.58900477498393,1
"87","chr1",58986684,58986684,0.0377563380078599,0.0377563380078599,8261,20053,20053,1,1,0.567043267820864,1,0.589161573419246,1
"2746","chr12",25359932,25359932,-0.0377531269089461,0.0377531269089461,42443,293214,293214,1,1,0.56727257079582,1,0.589364939810916,1
"3666","chr6",32805548,32805548,-0.0377430812240938,0.0377430812240938,156420,160064,160064,1,49,0.567941322017123,1,0.589964723299393,1
"3561","chr5",115696151,115696151,-0.0377362532431486,0.0377362532431486,147901,133687,133687,1,1,0.568399338499233,1,0.590372340284436,1
"2834","chr13",111885879,111885879,-0.0377184952231472,0.0377184952231472,54531,321321,321321,1,1,0.569580926708226,1,0.59142660344821,1
"1100","chr19",3814131,3814131,0.0377107846863807,0.0377107846863807,90676,410043,410043,1,1,0.570097595236629,1,0.591887272535428,1
"735","chr14",105391018,105391018,0.0377088879346408,0.0377088879346408,61267,337449,337449,1,4,0.570225804483551,1,0.592000450353401,1
"1055","chr18",2849071,2849071,0.0377059636918863,0.0377059636918863,87138,401169,401169,1,1,0.570423570931103,1,0.592179059097389,1
"3341","chr3",38562303,38562303,-0.0377054423525277,0.0377054423525277,124511,82543,82543,1,1,0.570456286394111,1,0.592208532487486,1
"3732","chr6",149657288,149657288,-0.0376947189547274,0.0376947189547274,162324,174853,174853,1,1,0.571146553190185,1,0.592824231606615,1
"1614","chr3",182972742,182972742,0.0376936348323712,0.0376936348323712,132407,99252,99252,1,20,0.571227899746853,1,0.592897030880155,1
"2140","chr7",64126140,64126140,0.037693485309242,0.037693485309242,169469,192256,192256,1,8,0.571239983836793,1,0.592906757098887,1
"3539","chr5",78859166,78859166,-0.0376921997430365,0.0376921997430365,146537,130911,130911,1,1,0.571326635603678,1,0.592982798445338,1
"1925","chr6",28601377,28601377,0.0376892327683847,0.0376892327683847,155432,151165,151165,1,14,0.571531770398754,1,0.593166712399544,1
"1192","chr19",52391078,52391078,0.0376859163060257,0.0376859163060257,97106,427798,427798,1,14,0.571772273261947,1,0.593386289155767,1
"1590","chr3",145879642,145879642,0.0376784275948103,0.0376784275948103,130716,95817,95817,1,13,0.572277447168211,1,0.59383929516156,1
"1635","chr4",299370,299370,0.0376757451387064,0.0376757451387064,133846,102417,102417,1,11,0.572461655856318,1,0.594005819815609,1
"3228","chr2",162915902,162915902,-0.0376732219342648,0.0376732219342648,108139,65844,65844,1,1,0.572639380398604,1,0.594165565589935,1
"89","chr1",63249213,63249213,0.0376545996896845,0.0376545996896845,8493,20529,20529,1,10,0.573917936061017,1,0.595312964666416,1
"1115","chr19",12758716,12758716,0.0376539069951771,0.0376539069951771,92272,414478,414478,1,7,0.573960967210559,1,0.595350395871839,1
"2883","chr14",73756251,73756251,-0.0376491599310108,0.0376491599310108,58423,330895,330895,1,1,0.574272500943885,1,0.595627445738752,1
"701","chr14",59027109,59027109,0.0376460094064182,0.0376460094064182,57337,328649,328649,1,1,0.574487067223792,1,0.595816664903176,1
"2338","chrX",39864290,39864290,0.0376410814387938,0.0376410814387938,192025,455680,455680,1,4,0.574801253562228,1,0.596093714770088,1
"3312","chr22",18737348,18737348,-0.0376306128902188,0.0376306128902188,119269,445697,445697,1,1,0.575512741199172,1,0.59672857159278,1
"1044","chr17",80273290,80273290,0.0376296129402213,0.0376296129402213,86735,399895,399895,1,6,0.575582593133702,1,0.59678928677638,1
"3536","chr5",72126118,72126118,-0.0376238178838149,0.0376238178838149,146058,129850,129850,1,1,0.575954547316728,1,0.597124988689587,1
"618","chr13",22032727,22032727,0.0376220841458909,0.0376220841458909,50551,312872,312872,1,10,0.576068609336404,1,0.597225492949818,1
"2747","chr12",25541364,25541364,-0.037608323196736,0.037608323196736,42456,293265,293265,1,2,0.576982873897216,1,0.598040137452102,1
"1645","chr4",1323433,1323433,0.0376016441434076,0.0376016441434076,134211,103603,103603,1,1,0.577450027130256,1,0.598457775389778,1
"3011","chr16",89254724,89254724,-0.0376007713662137,0.0376007713662137,76543,373127,373127,1,2,0.577512215983361,1,0.598515543234369,1
"1802","chr5",87989154,87989154,0.0375942192670518,0.0375942192670518,146879,131655,131655,1,3,0.577972590336677,1,0.598929349631332,1
"1372","chr2",236619767,236619767,0.0375939707040329,0.0375939707040329,112465,75122,75122,1,6,0.57799145330634,1,0.598946738931489,1
"1488","chr22",38711891,38711891,0.0375915691365532,0.0375915691365532,120911,449848,449848,1,4,0.578153262217973,1,0.599092042744668,1
"29","chr1",10965094,10965094,0.0375908853896743,0.0375908853896743,2625,6845,6845,1,1,0.57819806177092,1,0.599129768683992,1
"788","chr15",78857060,78857060,0.0375905258418287,0.0375905258418287,66362,348761,348761,1,10,0.578221345749097,1,0.59915040005706,1
"3797","chr7",76895988,76895988,-0.0375886068411323,0.0375886068411323,170431,194309,194309,1,1,0.578347491858713,1,0.599258862132618,1
"937","chr17",7966326,7966326,0.0375872140767314,0.0375872140767314,78369,378366,378366,1,1,0.578444459312132,1,0.599346103367305,1
"148","chr1",151431849,151431849,0.0375856857200537,0.0375856857200537,11976,28694,28694,1,8,0.578543195168958,1,0.599431281464686,1
"3978","chrX",78003346,78003346,-0.0375793457798744,0.0375793457798744,193268,459229,459229,1,4,0.578981464479702,1,0.599830351166601,1
"2626","chr10",102732156,102732156,-0.037572096543469,0.037572096543469,26072,252708,252708,1,10,0.579460701802681,1,0.600258599524712,1
"2636","chr10",123243400,123243400,-0.0375710983021619,0.0375710983021619,27505,256123,256123,1,2,0.579534974745726,1,0.600325798854134,1
"1153","chr19",40995921,40995921,0.0375646416665972,0.0375646416665972,94999,422138,422138,1,4,0.579972359854767,1,0.600716616006821,1
"2990","chr16",31343428,31343428,-0.0375609258536207,0.0375609258536207,72127,362762,362762,1,5,0.580208441709445,1,0.600927350746016,1
"2734","chr12",7056008,7056008,-0.0375606348599876,0.0375606348599876,41334,290878,290878,1,8,0.580232020421523,1,0.600948276852985,1
"265","chr10",11047284,11047284,0.0375605964481835,0.0375605964481835,20410,240579,240579,1,7,0.580235262494433,1,0.600951518925895,1
"2778","chr12",102456415,102456415,-0.0375602696534538,0.0375602696534538,46832,303368,303368,1,13,0.580251767592888,1,0.600967434556548,1
"1701","chr4",89299791,89299791,0.0375529346992669,0.0375529346992669,138619,113554,113554,1,9,0.580739552198995,1,0.601406293335094,1
"2424","chr1",91087610,91087610,-0.0375496197479389,0.0375496197479389,9674,22972,22972,1,1,0.580953234277199,1,0.601593449362211,1
"1784","chr5",56468858,56468858,0.0375460251160854,0.0375460251160854,145417,128581,128581,1,12,0.581201105487916,1,0.601817447126949,1
"18","chr1",6296630,6296630,0.037533765941792,0.037533765941792,1702,4886,4886,1,9,0.582009265844379,1,0.602540724119932,1
"2380","chr1",12100631,12100631,-0.037527207065025,0.037527207065025,2826,7328,7328,1,1,0.582459324511162,1,0.602947751637173,1
"2595","chr10",70105434,70105434,-0.037524611977336,0.037524611977336,23413,246851,246851,1,1,0.582625259697409,1,0.603096592257164,1
"743","chr15",23312047,23312047,0.0375236249884206,0.0375236249884206,61789,338662,338662,1,3,0.582684501211504,1,0.603150823294942,1
"1629","chr3",195489782,195489782,0.0375220039857666,0.0375220039857666,133488,101527,101527,1,12,0.582789131746348,1,0.603246611812758,1
"469","chr11",109842959,109842959,0.0375199096520499,0.0375199096520499,37992,283328,283328,1,1,0.582935614495131,1,0.603375999995284,1
"2327","chr9",140312446,140312446,0.0375167882130835,0.0375167882130835,191069,237571,237571,1,1,0.583145170298722,1,0.603560503417292,1
"2483","chr1",192735597,192735597,-0.0375058741946119,0.0375058741946119,15033,35804,35804,1,1,0.583887899729169,1,0.604227191501289,1
"26","chr1",9751353,9751353,0.0375014502262026,0.0375014502262026,2387,6306,6306,1,1,0.584193833518377,1,0.604500999295291,1
"3137","chr19",47288039,47288039,-0.037494646928909,0.037494646928909,96026,424969,424969,1,6,0.584668355098941,1,0.604926300314393,1
"653","chr13",99103124,99103124,0.0374944432220971,0.0374944432220971,53739,319575,319575,1,1,0.584682207592286,1,0.604939858073837,1
"2119","chr7",35074628,35074628,0.0374928947452793,0.0374928947452793,167756,188734,188734,1,1,0.584785069723725,1,0.60503181505094,1
"2876","chr14",62263120,62263120,-0.037489249059544,0.037489249059544,57589,329202,329202,1,1,0.585033530402244,1,0.605253454944471,1
"3374","chr3",108021106,108021106,-0.0374887474184942,0.0374887474184942,128224,90517,90517,1,4,0.585065951131351,1,0.605281749398964,1
"302","chr10",65388604,65388604,0.0374812093062535,0.0374812093062535,23287,246618,246618,1,4,0.585584388063159,1,0.605739471147172,1
"2373","chr1",3196862,3196862,-0.0374801340621794,0.0374801340621794,1121,3443,3443,1,1,0.585653650529887,1,0.605802249468079,1
"3872","chr8",58128724,58128724,-0.0374728456365186,0.0374728456365186,180545,217535,217535,1,1,0.586142614071599,1,0.606238750375417,1
"3903","chr8",124284379,124284379,-0.037466849393336,0.037466849393336,183347,223340,223340,1,5,0.58656172567878,1,0.606612472961849,1
"1369","chr2",233251030,233251030,0.0374629934600709,0.0374629934600709,112068,74261,74261,1,4,0.586828754593059,1,0.606853270558942,1
"266","chr10",11246628,11246628,0.0374621563875268,0.0374621563875268,20432,240635,240635,1,3,0.586883280364739,1,0.606899543781395,1
"2993","chr16",50730737,50730737,-0.0374579683122019,0.0374579683122019,72727,363999,363999,1,5,0.587161803901157,1,0.607152425468428,1
"2647","chr11",613632,613632,-0.0374571673280583,0.0374571673280583,29409,261698,261698,1,3,0.587217803342341,1,0.607202824965494,1
"2209","chr8",8993102,8993102,0.0374564973023155,0.0374564973023155,177452,210856,210856,1,1,0.587265550234299,1,0.607244382445531,1
"2869","chr14",50700827,50700827,-0.0374444601209231,0.0374444601209231,56724,327383,327383,1,1,0.58805808969401,1,0.607954396412971,1
"2062","chr6",170531435,170531435,0.0374408299995729,0.0374408299995729,164365,179554,179554,1,8,0.588301834630113,1,0.608176331040402,1
"1410","chr20",35584019,35584019,0.0374407254119387,0.0374407254119387,115375,435894,435894,1,1,0.588308613509836,1,0.608181341516718,1
"1493","chr22",42095536,42095536,0.0374380462814628,0.0374380462814628,121315,450902,450902,1,10,0.588493116931844,1,0.608345213565658,1
"2905","chr14",102609274,102609274,-0.0374338895440579,0.0374338895440579,60685,335989,335989,1,1,0.588788735034518,1,0.608612242479938,1
"2016","chr6",117199067,117199067,0.0374318806070996,0.0374318806070996,160755,171738,171738,1,13,0.588929912573083,1,0.608738683323455,1
"1896","chr6",15365693,15365693,0.0374300555136249,0.0374300555136249,154320,148136,148136,1,1,0.589048100867372,1,0.608844492793904,1
"320","chr10",88517608,88517608,0.0374261474326293,0.0374261474326293,24915,249868,249868,1,4,0.58932043499187,1,0.609090300867313,1
"3665","chr6",32802655,32802655,-0.037416886725441,0.037416886725441,156419,160045,160045,1,16,0.589966491702799,1,0.609669158248821,1
"2920","chr15",41411926,41411926,-0.0374135408948302,0.0374135408948302,63175,341758,341758,1,1,0.590192847338744,1,0.609873998309996,1
"2233","chr8",37351056,37351056,0.0374120138728783,0.0374120138728783,179399,215002,215002,1,2,0.590302783083807,1,0.609974207836326,1
"3407","chr3",159665668,159665668,-0.0374119896891936,0.0374119896891936,131445,97393,97393,1,1,0.590304846221113,1,0.609975976239732,1
"1839","chr5",140480967,140480967,0.0374104563221369,0.0374104563221369,149535,137445,137445,1,14,0.590408592554255,1,0.610068817418538,1
"750","chr15",29552456,29552456,0.037408413812284,0.037408413812284,62283,339885,339885,1,1,0.590557727908147,1,0.610204100279084,1
"1295","chr2",108994116,108994116,0.0374066439621555,0.0374066439621555,105381,60387,60387,1,9,0.590682400348258,1,0.610313446556344,1
"103","chr1",82265969,82265969,0.0374038254167585,0.0374038254167585,9253,22085,22085,1,3,0.59086218802785,1,0.61047319233067,1
"809","chr15",96891476,96891476,0.0374026861533296,0.0374026861533296,67768,351829,351829,1,14,0.590943239850617,1,0.610546286338111,1
"921","chr17",3766928,3766928,0.0373983204356283,0.0373983204356283,77661,376143,376143,1,1,0.59123561588038,1,0.610807715308272,1
"238","chr1",244217328,244217328,0.0373944473888059,0.0373944473888059,18822,43901,43901,1,4,0.59150853947268,1,0.611047333969762,1
"1517","chr3",12706165,12706165,0.0373844847798337,0.0373844847798337,123141,79787,79787,1,13,0.592195564195844,1,0.611663327822792,1
"3580","chr5",148398804,148398804,-0.0373764931132664,0.0373764931132664,150174,139033,139033,1,1,0.592734043032918,1,0.612151112428899,1
"199","chr1",209979111,209979111,0.0373642273197628,0.0373642273197628,16409,38745,38745,1,14,0.593609402718802,1,0.612938051944492,1
"1172","chr19",46318439,46318439,0.0373640230267272,0.0373640230267272,95869,424534,424534,1,9,0.593623549946049,1,0.612951020236135,1
"791","chr15",79124168,79124168,0.0373614920011425,0.0373614920011425,66407,348872,348872,1,1,0.593804811295146,1,0.61311341861557,1
"3399","chr3",149292366,149292366,-0.0373516560153661,0.0373516560153661,130882,96253,96253,1,1,0.59449802543023,1,0.613743854429747,1
"2790","chr12",123009494,123009494,-0.0373413409182246,0.0373413409182246,48705,308011,308011,1,1,0.595217470882501,1,0.614396690020399,1
"1958","chr6",31620861,31620861,0.0373400156992184,0.0373400156992184,156071,156618,156618,1,60,0.595315617271524,1,0.614485994392393,1
"1956","chr6",31584215,31584215,0.0373335035630863,0.0373335035630863,156060,156383,156383,1,9,0.595763612801001,1,0.614889190368921,1
"132","chr1",148526939,148526939,0.0373298260913553,0.0373298260913553,11650,27737,27737,1,2,0.596035946925498,1,0.615134998442331,1
"2910","chr15",24802619,24802619,-0.0373254881985404,0.0373254881985404,61837,338772,338772,1,2,0.596334512367182,1,0.615402322090512,1
"2556","chr10",8100761,8100761,-0.0373253821430527,0.0373253821430527,20336,240452,240452,1,4,0.596341291246904,1,0.615408511502433,1
"3395","chr3",138479392,138479392,-0.0373248192879581,0.0373248192879581,130372,95026,95026,1,3,0.596381375057436,1,0.615445353240054,1
"3729","chr6",144330162,144330162,-0.037321676726687,0.037321676726687,162063,174336,174336,1,23,0.596593583466136,1,0.615639288146893,1
"3428","chr3",194191570,194191570,-0.0373209122884556,0.0373209122884556,133320,101193,101193,1,1,0.596650467109023,1,0.615690866579563,1
"2854","chr14",22951241,22951241,-0.0373200060041101,0.0373200060041101,55679,324635,324635,1,1,0.59671943484185,1,0.615753350166569,1
"3356","chr3",61911607,61911607,-0.037313346180492,0.037313346180492,126670,87718,87718,1,1,0.597182461800276,1,0.616168924966938,1
"3321","chr22",38071591,38071591,-0.03730681137912,0.03730681137912,120806,449540,449540,1,11,0.597639299346781,1,0.616577426153684,1
